id;date;cheveux;age;exp;salaire;sexe;diplome;specialite;note;dispo;embauche
1969;19/12/2011;brun;35.0;10.0;36326.0;M;licence;geologie;81.63;non;0
1970;23/04/2010;chatain;11.0;10.0;30875.0;F;master;detective;57.67;non;1
1974;22/02/2011;chatain;38.0;10.0;33424.0;F;master;geologie;58.31;non;1
1978;27/06/2012;blond;41.0;10.0;45098.0;M;licence;detective;65.88;oui;0
1979;14/05/2010;brun;26.0;10.0;39477.0;M;master;forage;70.7;oui;0
1981;28/03/2011;chatain;33.0;10.0;31812.0;F;licence;archeologie;45.75;non;1
1996;15/08/2010;blond;31.0;10.0;38654.0;F;bac;geologie;71.13;non;1
1997;15/02/2013;blond;61.0;10.0;37557.0;M;master;geologie;80.86;oui;1
2008;12/04/2013;chatain;19.0;10.0;33431.0;F;doctorat;forage;108.96;oui;0
2019;08/06/2012;chatain;35.0;10.0;29183.0;M;licence;geologie;56.08;non;0
2035;22/03/2010;brun;31.0;10.0;35323.0;M;master;forage;74.63;oui;0
2042;31/10/2014;brun;34.0;10.0;38235.0;M;licence;geologie;43.11;non;0
2043;30/09/2013;brun;32.0;10.0;31130.0;F;master;detective;68.84;oui;0
2046;15/09/2014;brun;30.0;10.0;36264.0;F;licence;geologie;65.51;non;0
2048;07/10/2011;brun;44.0;10.0;23981.0;M;doctorat;geologie;103.77;non;0
2056;07/07/2010;;41.0;10.0;33221.0;F;licence;detective;82.1;oui;0
2058;01/04/2010;chatain;29.0;10.0;29283.0;M;doctorat;geologie;50.38;non;1
2085;12/02/2013;chatain;37.0;10.0;35254.0;M;master;geologie;85.1;non;0
2091;17/11/2012;roux;40.0;10.0;35035.0;M;bac;geologie;50.85;non;0
2092;30/01/2013;chatain;33.0;10.0;37648.0;M;master;forage;42.32;oui;0
2102;07/05/2013;chatain;41.0;10.0;43076.0;M;licence;forage;53.32;non;0
2115;06/01/2010;blond;35.0;10.0;39371.0;M;licence;detective;75.63;oui;0
2126;27/12/2011;blond;38.0;10.0;27254.0;M;master;geologie;79.87;non;0
2134;09/07/2011;blond;42.0;10.0;28955.0;M;master;detective;79.18;non;0
2140;22/10/2014;chatain;43.0;10.0;32825.0;F;master;detective;76.81;oui;0
2145;22/02/2012;blond;38.0;10.0;38310.0;M;licence;forage;71.75;oui;0
2148;05/10/2014;brun;52.0;10.0;37481.0;F;bac;detective;76.43;non;1
2151;11/05/2012;chatain;28.0;10.0;35922.0;F;master;geologie;59.99;non;0
2153;19/03/2013;chatain;29.0;10.0;32421.0;F;doctorat;detective;113.0;oui;0
2164;10/02/2011;brun;45.0;10.0;39779.0;F;licence;forage;72.75;non;1
2166;25/10/2012;chatain;35.0;10.0;25525.0;F;doctorat;geologie;114.42;oui;0
2171;10/02/2013;blond;43.0;10.0;30544.0;F;licence;geologie;85.15;non;0
2191;12/11/2011;brun;35.0;10.0;32676.0;M;master;geologie;90.01;oui;0
2200;21/08/2014;brun;26.0;10.0;34384.0;M;master;geologie;92.27;oui;0
2202;26/01/2011;roux;39.0;10.0;28021.0;M;licence;geologie;65.85;non;0
2213;22/09/2011;brun;29.0;10.0;39029.0;M;licence;forage;73.59;oui;1
2229;18/02/2011;blond;48.0;10.0;28257.0;M;licence;geologie;60.9;;0
2238;02/06/2014;;43.0;10.0;29345.0;M;bac;geologie;66.17;non;0
2252;15/04/2012;brun;21.0;10.0;39063.0;M;master;detective;75.51;oui;0
2262;27/01/2014;blond;28.0;10.0;36781.0;M;licence;geologie;85.07;oui;0
2270;04/07/2010;blond;30.0;10.0;26358.0;M;master;geologie;82.82;non;0
2276;27/07/2012;brun;37.0;10.0;37262.0;M;master;geologie;81.46;non;0
2280;01/03/2013;brun;48.0;10.0;43016.0;M;master;geologie;68.93;oui;1
2293;24/03/2012;roux;29.0;10.0;34725.0;M;licence;geologie;47.78;non;0
2304;16/03/2010;brun;39.0;10.0;29821.0;F;licence;geologie;78.13;non;0
2316;10/11/2010;chatain;27.0;10.0;29088.0;M;doctorat;geologie;98.55;oui;0
2317;30/11/2014;blond;42.0;10.0;31314.0;M;master;geologie;74.77;non;0
2319;27/02/2010;brun;36.0;10.0;37960.0;M;master;detective;62.33;oui;0
2325;06/03/2013;brun;48.0;10.0;35415.0;F;master;forage;70.38;oui;1
2349;03/03/2012;blond;56.0;10.0;27629.0;M;doctorat;detective;100.46;oui;0
2351;04/07/2013;blond;29.0;10.0;31770.0;F;licence;geologie;74.81;non;0
2357;24/05/2013;roux;30.0;10.0;33806.0;M;licence;forage;61.41;non;0
2360;27/06/2010;chatain;30.0;10.0;31538.0;M;master;geologie;56.22;non;1
2365;07/01/2014;chatain;29.0;10.0;40948.0;F;doctorat;archeologie;76.56;oui;0
2372;11/12/2010;chatain;44.0;10.0;36756.0;F;master;archeologie;52.22;non;0
2387;26/04/2013;blond;33.0;10.0;31952.0;M;licence;geologie;79.08;non;0
2389;09/03/2010;chatain;35.0;10.0;38599.0;F;licence;detective;77.5;non;0
2391;06/09/2011;blond;35.0;10.0;30655.0;M;master;geologie;95.2;oui;0
2404;30/03/2013;blond;35.0;10.0;40848.0;M;licence;geologie;79.99;oui;0
2412;22/11/2013;blond;33.0;10.0;39867.0;F;bac;geologie;69.83;non;0
2413;03/10/2011;brun;46.0;10.0;34221.0;M;master;geologie;60.98;non;0
2425;05/06/2013;roux;57.0;10.0;27344.0;M;bac;geologie;67.26;non;0
2428;06/01/2013;brun;47.0;10.0;35366.0;M;master;detective;70.42;oui;0
2430;18/06/2012;brun;23.0;10.0;36098.0;M;master;forage;74.9;non;0
2432;22/11/2013;brun;27.0;10.0;34734.0;F;licence;forage;69.55;non;0
2433;13/07/2011;blond;36.0;10.0;30615.0;M;;geologie;66.05;non;0
2437;11/07/2013;chatain;25.0;10.0;35887.0;F;doctorat;detective;88.7;oui;0
2442;03/10/2013;blond;37.0;10.0;34964.0;M;master;forage;86.4;oui;0
2452;25/06/2011;chatain;26.0;10.0;28020.0;F;licence;geologie;89.41;non;0
2464;08/04/2011;brun;38.0;10.0;45786.0;F;licence;archeologie;63.6;oui;0
2495;;brun;29.0;10.0;31182.0;F;master;archeologie;88.93;oui;0
2500;15/11/2010;brun;33.0;10.0;31875.0;F;master;detective;115.06;oui;0
2511;14/02/2011;blond;33.0;10.0;32405.0;F;licence;forage;87.11;non;0
2512;08/12/2013;brun;22.0;10.0;34160.0;F;master;forage;84.43;non;0
2515;27/09/2014;blond;40.0;10.0;31019.0;M;licence;geologie;73.02;non;0
2526;14/08/2014;blond;29.0;10.0;35205.0;F;licence;geologie;99.0;non;0
2527;15/07/2011;brun;23.0;10.0;33676.0;M;licence;geologie;73.33;non;0
2537;14/06/2014;blond;31.0;10.0;32799.0;M;master;forage;81.63;oui;0
2545;10/03/2011;brun;24.0;10.0;37834.0;M;master;detective;77.26;oui;0
2559;27/01/2011;chatain;53.0;10.0;34117.0;;master;geologie;55.13;non;1
2563;19/09/2012;brun;28.0;10.0;33252.0;F;master;detective;94.21;non;0
2575;16/09/2014;blond;32.0;10.0;34259.0;M;licence;geologie;72.33;non;0
2588;01/09/2014;brun;41.0;10.0;29050.0;M;doctorat;geologie;83.54;oui;1
2591;;brun;25.0;10.0;39502.0;M;master;geologie;82.56;oui;1
2600;21/03/2012;chatain;44.0;10.0;37503.0;M;master;forage;67.02;oui;0
2606;11/10/2012;brun;36.0;10.0;32377.0;M;master;geologie;88.16;non;0
2623;18/11/2013;brun;32.0;10.0;39392.0;M;master;geologie;81.46;oui;0
2626;16/08/2011;blond;16.0;10.0;25072.0;F;licence;geologie;88.36;non;0
2637;28/11/2014;brun;27.0;10.0;32565.0;F;master;detective;80.67;oui;0
2656;24/08/2014;blond;30.0;10.0;30487.0;M;licence;geologie;109.25;non;0
2666;10/05/2013;blond;33.0;10.0;28263.0;M;licence;geologie;47.65;non;0
2667;28/02/2010;chatain;33.0;10.0;31975.0;F;doctorat;archeologie;83.69;oui;0
2668;14/07/2014;roux;42.0;10.0;23118.0;M;licence;geologie;81.94;non;0
2670;01/09/2011;blond;33.0;10.0;32860.0;F;licence;geologie;91.82;non;0
2672;30/09/2012;blond;37.0;10.0;35106.0;M;licence;geologie;87.3;non;0
2685;24/01/2012;brun;39.0;10.0;36354.0;F;licence;detective;74.9;oui;0
2687;27/01/2010;brun;31.0;10.0;37461.0;F;licence;geologie;73.82;non;0
2690;29/06/2011;chatain;35.0;10.0;35095.0;M;master;geologie;70.84;non;0
2702;11/12/2011;brun;37.0;10.0;;F;master;detective;76.57;non;0
2707;20/06/2012;chatain;35.0;10.0;34094.0;F;doctorat;geologie;91.66;oui;0
2709;25/01/2014;brun;45.0;10.0;40113.0;F;licence;geologie;78.54;non;0
2710;24/07/2012;brun;32.0;10.0;23415.0;M;doctorat;geologie;82.87;non;0
2716;02/05/2014;brun;35.0;10.0;32465.0;M;master;geologie;98.69;oui;0
2722;11/04/2013;chatain;37.0;10.0;33191.0;F;doctorat;forage;113.39;oui;0
2729;01/06/2013;blond;27.0;10.0;31634.0;M;master;geologie;79.78;oui;0
2730;26/10/2011;brun;35.0;10.0;36788.0;M;master;detective;79.63;oui;0
2734;21/02/2012;chatain;28.0;10.0;41445.0;M;licence;forage;67.93;oui;0
2740;01/03/2010;chatain;48.0;10.0;36209.0;F;master;archeologie;75.45;oui;0
2741;06/04/2012;blond;41.0;10.0;25306.0;F;licence;geologie;81.1;non;0
2760;19/05/2012;chatain;24.0;10.0;44140.0;F;licence;detective;79.04;oui;0
2761;15/12/2012;blond;18.0;10.0;23641.0;F;licence;geologie;68.28;non;0
2766;15/09/2010;chatain;64.0;10.0;35381.0;M;doctorat;geologie;98.14;oui;0
2767;17/12/2010;chatain;30.0;10.0;32986.0;F;doctorat;detective;95.99;oui;0
2782;21/08/2013;chatain;46.0;10.0;30534.0;F;master;forage;93.3;oui;0
2785;12/05/2012;brun;33.0;10.0;25568.0;M;doctorat;geologie;108.95;oui;0
2786;26/07/2012;brun;31.0;10.0;37156.0;F;master;archeologie;89.47;oui;0
2811;29/08/2013;brun;40.0;10.0;37371.0;F;master;geologie;68.44;oui;1
2851;15/04/2013;brun;45.0;10.0;35515.0;M;licence;geologie;49.2;non;0
2861;16/08/2010;roux;56.0;10.0;31401.0;M;licence;detective;72.59;oui;0
2862;01/01/2014;brun;26.0;10.0;34588.0;M;master;geologie;79.43;oui;1
2866;05/06/2014;brun;49.0;10.0;37830.0;F;licence;forage;78.26;non;0
2869;29/04/2010;brun;15.0;10.0;34086.0;M;licence;detective;78.8;non;1
2876;10/07/2014;blond;15.0;10.0;37554.0;M;licence;geologie;98.14;oui;0
2892;21/07/2014;chatain;33.0;10.0;34598.0;M;master;detective;62.17;non;1
2893;25/05/2012;roux;43.0;10.0;31929.0;M;licence;detective;58.98;non;0
2896;25/05/2010;brun;43.0;10.0;27222.0;M;doctorat;detective;97.93;oui;0
2901;26/01/2014;roux;35.0;10.0;37049.0;M;bac;geologie;62.6;non;0
2908;09/09/2014;brun;40.0;10.0;27904.0;F;doctorat;archeologie;116.69;oui;0
2911;08/11/2011;brun;43.0;10.0;35259.0;F;master;geologie;92.05;non;0
2921;20/06/2014;roux;47.0;10.0;46921.0;M;bac;forage;26.79;non;0
2923;17/05/2012;brun;29.0;10.0;34774.0;F;master;geologie;88.96;non;0
2929;09/05/2012;blond;43.0;10.0;35725.0;M;licence;geologie;66.77;non;0
2930;06/10/2014;roux;32.0;10.0;34629.0;M;bac;geologie;56.54;non;0
2933;15/07/2014;chatain;42.0;10.0;28806.0;M;doctorat;forage;102.56;oui;0
2935;26/08/2012;blond;30.0;10.0;33655.0;M;licence;geologie;70.26;non;0
2946;13/04/2014;brun;;10.0;31556.0;F;licence;detective;87.91;non;0
2950;23/06/2012;chatain;50.0;10.0;44369.0;F;master;detective;91.26;oui;0
2986;10/02/2011;blond;33.0;10.0;23861.0;F;master;geologie;99.82;non;0
2999;13/09/2013;chatain;37.0;10.0;37507.0;F;master;archeologie;81.51;oui;0
3000;11/04/2010;chatain;26.0;10.0;34351.0;F;master;geologie;83.35;non;0
3013;24/03/2011;blond;41.0;10.0;30932.0;M;licence;geologie;68.27;non;0
3022;05/11/2014;blond;34.0;10.0;29184.0;M;master;geologie;70.09;non;0
3023;27/02/2014;blond;38.0;10.0;37202.0;M;licence;detective;90.59;non;1
3029;31/07/2012;chatain;46.0;10.0;33148.0;F;master;geologie;87.33;non;0
3035;12/01/2011;brun;39.0;10.0;34024.0;M;licence;detective;77.13;non;1
3060;02/04/2012;brun;17.0;10.0;34638.0;F;master;forage;64.61;non;0
3069;02/08/2013;brun;51.0;10.0;35935.0;F;master;detective;81.86;oui;0
3070;02/11/2012;blond;50.0;10.0;34198.0;M;;geologie;76.61;non;0
3075;05/03/2012;blond;43.0;10.0;28589.0;M;master;geologie;95.47;oui;0
3076;18/06/2011;chatain;45.0;10.0;33500.0;F;master;detective;96.85;non;0
3082;20/09/2011;chatain;42.0;10.0;46964.0;M;licence;geologie;34.16;non;0
3089;22/12/2010;blond;60.0;10.0;39394.0;M;licence;forage;60.04;oui;0
3098;25/01/2011;blond;53.0;10.0;26540.0;F;licence;geologie;88.26;non;0
3104;10/05/2013;brun;51.0;10.0;41604.0;F;licence;archeologie;58.1;oui;0
3128;28/04/2011;chatain;28.0;10.0;33732.0;M;doctorat;geologie;92.71;oui;0
3131;21/03/2010;chatain;41.0;10.0;44261.0;F;licence;forage;69.31;non;0
3135;16/03/2014;brun;22.0;10.0;33631.0;F;master;archeologie;81.94;oui;0
3144;04/05/2013;blond;43.0;10.0;39342.0;M;bac;forage;54.37;non;0
3146;02/01/2010;chatain;24.0;10.0;40823.0;M;master;geologie;61.18;oui;0
3150;19/08/2011;blond;23.0;10.0;39139.0;F;licence;archeologie;66.45;oui;0
3153;02/08/2012;chatain;44.0;10.0;31270.0;M;licence;detective;67.48;non;1
3162;30/06/2013;chatain;35.0;10.0;31587.0;F;master;geologie;81.31;non;0
3165;13/05/2013;roux;34.0;10.0;31453.0;F;bac;forage;73.58;non;0
3167;30/10/2014;brun;25.0;10.0;29861.0;M;master;geologie;68.55;non;1
3176;12/12/2014;brun;26.0;10.0;40848.0;F;doctorat;archeologie;100.34;oui;0
3199;27/05/2012;chatain;32.0;10.0;35447.0;M;master;geologie;72.74;non;1
3204;18/03/2014;blond;29.0;10.0;30983.0;F;licence;archeologie;88.98;non;0
3206;15/03/2010;chatain;33.0;10.0;42134.0;F;master;detective;70.41;oui;0
3208;12/07/2013;brun;16.0;10.0;34092.0;M;master;geologie;72.5;non;0
3213;22/02/2014;brun;54.0;10.0;32286.0;F;master;forage;76.28;non;0
3216;03/03/2011;blond;36.0;10.0;28962.0;F;bac;geologie;;non;0
3223;16/01/2011;blond;34.0;10.0;37138.0;M;licence;geologie;53.71;non;0
3226;22/08/2010;brun;15.0;10.0;36482.0;F;master;forage;98.16;oui;0
3229;03/09/2012;chatain;39.0;10.0;34984.0;F;doctorat;detective;87.7;oui;0
3243;17/06/2011;chatain;34.0;10.0;44106.0;M;doctorat;detective;91.84;oui;0
3261;15/06/2014;roux;19.0;10.0;29411.0;M;bac;geologie;46.53;non;0
3262;04/03/2010;brun;30.0;10.0;34378.0;F;licence;forage;68.4;non;0
3281;20/10/2010;blond;24.0;10.0;35858.0;M;licence;detective;66.49;oui;0
3283;17/09/2011;brun;30.0;10.0;38783.0;M;licence;geologie;68.51;non;0
3289;29/10/2011;blond;33.0;10.0;30684.0;M;master;geologie;96.41;non;0
3297;26/01/2011;chatain;31.0;10.0;35061.0;F;doctorat;detective;100.36;oui;0
3301;14/12/2013;roux;37.0;10.0;35279.0;M;bac;forage;64.97;non;0
3303;10/11/2012;chatain;44.0;10.0;34525.0;M;doctorat;geologie;73.93;oui;0
3307;22/10/2013;brun;27.0;10.0;36574.0;M;licence;geologie;37.85;non;0
3317;01/02/2011;blond;57.0;10.0;40807.0;M;master;detective;59.91;oui;0
3322;13/03/2013;brun;35.0;10.0;34705.0;M;master;detective;77.9;oui;0
3330;29/04/2010;chatain;36.0;10.0;43581.0;F;licence;archeologie;70.37;oui;0
3344;01/07/2011;chatain;39.0;10.0;26448.0;F;master;geologie;104.76;non;0
3367;03/06/2012;chatain;42.0;10.0;31885.0;F;doctorat;archeologie;82.05;oui;0
3372;07/01/2011;chatain;22.0;10.0;28844.0;M;master;geologie;91.31;non;0
3400;05/11/2012;brun;43.0;10.0;27990.0;M;master;geologie;77.79;non;1
3403;15/09/2012;brun;55.0;10.0;27753.0;M;master;geologie;81.45;non;0
3414;01/04/2010;blond;33.0;10.0;32431.0;F;bac;geologie;70.9;non;0
3422;14/07/2011;blond;24.0;10.0;31867.0;M;licence;geologie;75.37;non;0
3436;10/10/2011;chatain;28.0;10.0;22666.0;M;doctorat;geologie;95.0;non;1
3438;15/06/2010;brun;50.0;10.0;44918.0;M;bac;geologie;38.14;non;0
3440;30/06/2014;blond;35.0;10.0;35062.0;F;licence;forage;76.77;non;0
3442;25/04/2013;chatain;38.0;10.0;41705.0;F;licence;forage;58.85;non;0
3455;10/04/2013;brun;34.0;10.0;22588.0;M;doctorat;geologie;88.82;non;0
3457;20/12/2010;chatain;47.0;10.0;37889.0;F;licence;forage;67.34;non;0
3471;14/06/2013;chatain;35.0;10.0;33292.0;F;master;forage;47.76;non;1
3472;27/12/2013;blond;33.0;10.0;33558.0;F;licence;forage;84.78;non;0
3478;24/06/2012;brun;23.0;10.0;29291.0;M;master;geologie;94.39;non;0
3484;03/01/2013;chatain;45.0;10.0;33753.0;M;licence;geologie;55.31;non;0
3502;06/03/2014;brun;43.0;10.0;35180.0;F;licence;detective;78.22;non;0
3509;09/11/2010;brun;29.0;10.0;29284.0;M;master;geologie;93.26;non;0
3513;28/11/2013;blond;51.0;10.0;40163.0;M;master;detective;91.08;oui;0
3524;04/05/2010;chatain;32.0;10.0;33703.0;F;master;geologie;78.13;non;0
3539;13/11/2012;blond;32.0;10.0;36278.0;F;bac;geologie;84.64;non;1
3540;14/07/2013;brun;45.0;10.0;41400.0;M;licence;geologie;68.12;non;0
3543;11/03/2014;brun;40.0;10.0;33805.0;M;doctorat;forage;65.35;oui;0
3548;16/03/2014;brun;41.0;10.0;40745.0;F;licence;forage;71.88;non;0
3570;14/08/2013;chatain;31.0;10.0;39444.0;M;licence;geologie;57.19;;0
3580;21/12/2010;chatain;39.0;10.0;33780.0;F;master;archeologie;66.14;oui;0
3589;11/10/2011;blond;34.0;10.0;39873.0;M;master;archeologie;80.87;oui;0
3592;27/09/2010;roux;35.0;10.0;26386.0;M;master;geologie;69.28;non;0
3601;04/12/2010;blond;30.0;10.0;33942.0;M;master;detective;81.84;oui;0
3614;04/05/2014;brun;15.0;10.0;35797.0;F;licence;forage;87.58;non;0
3625;04/03/2013;chatain;48.0;10.0;37727.0;F;master;detective;78.07;oui;0
3633;23/06/2011;roux;30.0;10.0;33123.0;M;licence;geologie;81.74;oui;0
3654;17/06/2013;brun;27.0;10.0;28983.0;F;master;forage;81.07;non;0
3658;19/08/2010;roux;35.0;10.0;34862.0;M;bac;forage;77.83;non;0
3667;07/09/2010;blond;41.0;10.0;31055.0;M;master;geologie;84.11;oui;0
3680;09/02/2013;brun;52.0;10.0;38994.0;M;licence;geologie;43.67;non;0
3689;14/08/2013;roux;35.0;10.0;44856.0;F;bac;archeologie;103.21;oui;1
3696;09/06/2013;chatain;38.0;10.0;34780.0;F;master;geologie;56.54;non;0
3700;25/04/2013;brun;2.0;10.0;33390.0;F;bac;geologie;59.3;non;0
3701;04/11/2012;blond;31.0;10.0;43869.0;F;bac;forage;68.23;non;0
3706;28/04/2011;chatain;30.0;10.0;40488.0;F;doctorat;detective;66.51;oui;0
3749;05/11/2014;roux;35.0;10.0;34616.0;M;licence;geologie;92.23;non;1
3756;19/07/2014;blond;35.0;10.0;28567.0;M;master;geologie;94.87;non;0
3760;15/10/2011;blond;43.0;10.0;31149.0;F;licence;detective;76.25;non;0
3779;05/03/2010;brun;30.0;10.0;34951.0;M;doctorat;detective;72.43;oui;0
3781;08/09/2010;brun;30.0;10.0;42651.0;M;licence;forage;60.51;oui;0
3793;02/05/2011;brun;33.0;10.0;32902.0;F;licence;geologie;69.89;non;0
3813;08/12/2010;chatain;31.0;10.0;35298.0;F;master;geologie;92.28;non;0
3816;15/10/2014;chatain;51.0;10.0;32237.0;F;master;geologie;96.48;non;0
3818;18/02/2011;chatain;20.0;10.0;32219.0;F;master;geologie;103.29;non;0
3836;20/06/2013;brun;30.0;10.0;31647.0;M;master;geologie;74.48;non;1
3838;28/03/2013;chatain;43.0;10.0;32698.0;F;master;archeologie;69.41;oui;0
3844;27/12/2014;brun;38.0;10.0;39995.0;M;licence;geologie;63.1;non;0
3849;02/09/2014;chatain;30.0;10.0;45120.0;M;licence;forage;46.41;non;0
3851;02/03/2010;roux;33.0;10.0;35931.0;M;master;geologie;113.24;oui;1
3858;03/11/2012;chatain;23.0;10.0;41270.0;M;master;geologie;74.53;oui;0
3862;18/04/2012;brun;30.0;10.0;45799.0;M;bac;detective;38.46;non;0
3875;24/07/2014;brun;32.0;10.0;32512.0;M;master;forage;82.81;oui;0
3890;20/01/2013;chatain;31.0;10.0;42236.0;M;master;detective;80.15;oui;0
3898;02/11/2013;brun;41.0;10.0;36273.0;M;master;geologie;55.79;non;0
3900;26/01/2014;chatain;46.0;10.0;33276.0;M;master;geologie;83.25;non;0
3914;06/09/2010;brun;21.0;10.0;33759.0;F;licence;forage;90.11;non;0
3932;03/02/2012;roux;34.0;10.0;37911.0;M;licence;forage;108.3;oui;1
3936;28/12/2011;blond;31.0;10.0;37091.0;F;bac;geologie;53.29;non;0
3949;15/12/2011;chatain;47.0;10.0;46222.0;F;licence;detective;50.76;oui;0
3957;30/05/2012;chatain;33.0;10.0;31367.0;M;master;geologie;60.98;non;0
3966;04/01/2013;blond;45.0;10.0;34922.0;F;bac;geologie;67.31;non;0
3970;26/10/2014;chatain;48.0;10.0;35691.0;F;licence;forage;60.87;;0
3978;16/10/2010;roux;35.0;10.0;37080.0;M;licence;forage;83.34;oui;0
3984;28/08/2012;brun;36.0;10.0;37501.0;F;licence;archeologie;83.86;oui;0
3993;21/04/2011;roux;20.0;10.0;35475.0;M;licence;forage;107.4;oui;1
4011;13/05/2011;blond;45.0;10.0;33523.0;M;licence;geologie;64.51;non;0
4022;26/12/2012;blond;26.0;10.0;45013.0;M;bac;geologie;45.38;non;0
4027;24/12/2010;brun;34.0;10.0;27036.0;F;master;geologie;79.14;non;0
4037;31/12/2011;brun;40.0;10.0;36555.0;M;master;geologie;61.6;non;0
4045;05/12/2013;chatain;42.0;10.0;27919.0;F;master;geologie;112.52;non;0
4046;17/05/2012;chatain;35.0;10.0;34214.0;F;master;forage;99.95;oui;0
4059;22/02/2014;blond;37.0;10.0;25084.0;M;master;geologie;84.81;non;0
4066;08/01/2010;brun;43.0;10.0;40085.0;M;licence;geologie;28.82;non;0
4080;23/08/2014;chatain;21.0;10.0;45138.0;M;master;archeologie;53.25;oui;0
4088;02/12/2011;chatain;34.0;10.0;39114.0;F;master;geologie;72.65;non;0
4098;13/05/2011;chatain;38.0;10.0;30549.0;F;master;geologie;84.67;non;0
4103;03/04/2013;chatain;29.0;10.0;41956.0;M;master;forage;81.66;oui;0
4106;07/01/2012;brun;42.0;10.0;38006.0;F;licence;detective;75.04;non;0
4134;28/05/2010;chatain;30.0;10.0;32542.0;F;master;forage;86.38;non;0
4139;22/01/2012;chatain;39.0;10.0;31077.0;M;master;geologie;82.06;non;0
4177;23/02/2013;blond;26.0;10.0;33199.0;M;licence;geologie;96.26;non;0
4193;20/04/2013;brun;48.0;10.0;33079.0;M;master;geologie;86.81;non;0
4201;03/04/2010;chatain;30.0;10.0;40942.0;F;master;detective;80.39;oui;0
4222;02/11/2011;brun;31.0;10.0;39563.0;M;licence;geologie;68.01;non;0
4253;28/10/2010;chatain;41.0;10.0;41207.0;F;licence;detective;78.53;oui;0
4266;27/08/2014;roux;35.0;10.0;35262.0;M;licence;forage;66.67;oui;0
4277;24/10/2012;brun;46.0;10.0;31944.0;M;doctorat;detective;86.46;oui;0
4279;30/11/2011;blond;34.0;10.0;32346.0;M;bac;geologie;66.01;non;0
4287;26/01/2011;blond;20.0;10.0;31538.0;M;bac;archeologie;95.08;non;1
4289;28/08/2011;roux;37.0;10.0;32057.0;M;bac;geologie;54.59;non;0
4310;13/03/2012;blond;52.0;10.0;34457.0;F;licence;forage;71.14;non;0
4315;02/06/2010;blond;29.0;10.0;40707.0;F;bac;archeologie;52.66;non;0
4322;24/03/2014;chatain;35.0;10.0;41631.0;M;licence;geologie;71.01;non;0
4327;03/04/2012;brun;34.0;10.0;33444.0;M;bac;geologie;40.81;non;0
4329;20/12/2011;roux;39.0;10.0;32075.0;M;bac;geologie;56.1;non;0
4339;11/05/2013;brun;38.0;10.0;40744.0;M;licence;geologie;62.59;non;0
4351;26/05/2012;blond;26.0;10.0;31007.0;F;bac;geologie;92.15;non;0
4364;08/10/2012;chatain;42.0;10.0;34996.0;F;master;detective;102.49;oui;0
4367;17/03/2011;chatain;58.0;10.0;39888.0;M;master;geologie;78.95;non;0
4370;25/11/2012;brun;47.0;10.0;29120.0;F;licence;geologie;73.11;non;0
4371;03/05/2013;blond;26.0;10.0;42866.0;M;licence;detective;94.34;oui;1
4376;09/08/2014;blond;35.0;10.0;33671.0;M;licence;forage;56.54;non;0
4385;29/03/2014;roux;39.0;10.0;28948.0;M;licence;geologie;73.67;non;0
4393;07/04/2010;chatain;40.0;10.0;35178.0;M;master;geologie;92.95;oui;0
4394;13/02/2013;chatain;33.0;10.0;35196.0;M;doctorat;geologie;70.45;oui;0
4433;26/04/2012;brun;61.0;10.0;31377.0;M;master;geologie;81.84;non;0
4436;01/08/2012;brun;32.0;10.0;40876.0;M;licence;geologie;58.94;non;0
4470;14/10/2010;roux;33.0;10.0;34882.0;M;licence;detective;66.11;non;0
4475;09/04/2010;roux;33.0;10.0;37009.0;M;bac;geologie;28.52;non;0
4480;12/05/2011;chatain;24.0;10.0;28997.0;M;master;geologie;72.48;non;0
4481;14/04/2014;chatain;41.0;10.0;40043.0;M;master;geologie;88.96;oui;0
4495;;blond;25.0;10.0;32777.0;F;master;detective;109.23;oui;0
4503;19/12/2010;roux;36.0;10.0;42255.0;M;bac;geologie;66.36;non;0
4516;27/02/2013;brun;30.0;10.0;37919.0;M;master;geologie;80.43;oui;0
