id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
39593;18;student;single;unknown;no;no;no;telephone;may;wed;1;999;2;failure;-1.8;93.876;-40.0;0.672;5008.7
35789;29;technician;single;university.degree;no;no;no;cellular;may;mon;7;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
31049;42;services;married;high.school;no;yes;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1
33052;37;services;married;high.school;unknown;yes;no;telephone;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
8473;36;admin.;single;university.degree;no;yes;yes;telephone;jun;tue;3;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
12655;42;blue-collar;married;basic.4y;no;no;no;cellular;jul;mon;4;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
36656;46;housemaid;single;university.degree;no;yes;yes;cellular;jun;fri;1;3;1;success;-2.9;92.963;-40.8;1.268;5076.2
13910;32;admin.;single;university.degree;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
28399;45;admin.;married;high.school;no;no;yes;cellular;apr;thu;2;999;1;failure;-1.8;93.075;-47.1;1.435;5099.1
24762;40;self-employed;married;basic.9y;no;no;no;cellular;nov;tue;1;999;1;failure;-0.1;93.2;-42.0;4.153;5195.8
29099;37;services;married;high.school;no;no;yes;cellular;apr;fri;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
29836;45;blue-collar;married;basic.9y;unknown;yes;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
29007;53;admin.;single;basic.6y;unknown;no;yes;cellular;apr;fri;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
3399;55;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
34872;34;admin.;married;university.degree;no;yes;no;cellular;may;fri;3;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1
14050;41;self-employed;divorced;professional.course;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
22589;42;admin.;single;university.degree;no;no;no;cellular;aug;fri;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
23134;38;technician;married;university.degree;no;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
40292;34;admin.;divorced;university.degree;no;yes;no;telephone;jul;thu;3;999;1;failure;-1.7;94.215;-40.3;0.899;4991.6
30474;26;student;single;university.degree;no;no;yes;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1
30296;28;admin.;single;university.degree;no;yes;yes;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
13581;38;services;divorced;high.school;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
28957;41;unemployed;married;basic.9y;unknown;yes;no;telephone;apr;fri;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
26200;31;blue-collar;married;basic.4y;no;no;no;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
31738;40;technician;married;university.degree;no;yes;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
6963;45;admin.;married;basic.9y;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
8768;34;admin.;married;university.degree;no;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
29469;26;admin.;married;high.school;no;yes;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
684;46;services;married;high.school;no;no;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
25658;49;blue-collar;married;basic.9y;unknown;yes;no;cellular;nov;wed;1;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8
21653;41;admin.;divorced;university.degree;no;no;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
16548;49;self-employed;divorced;university.degree;no;no;yes;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
14926;35;student;married;basic.9y;no;no;no;cellular;jul;wed;6;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
1992;29;blue-collar;married;professional.course;unknown;yes;no;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
21748;31;services;divorced;high.school;no;yes;yes;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
11801;58;retired;divorced;professional.course;unknown;yes;no;telephone;jun;fri;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
18993;47;technician;married;professional.course;no;no;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1
6978;43;unemployed;married;university.degree;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
25731;29;management;single;university.degree;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
20165;35;technician;married;professional.course;no;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
35684;46;admin.;single;university.degree;no;yes;no;cellular;may;mon;5;999;1;failure;-1.8;92.893;-46.2;1.244;5099.1
9439;29;technician;married;professional.course;no;no;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1
6363;38;unemployed;divorced;high.school;no;no;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
19370;60;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1
30957;37;technician;married;university.degree;no;no;no;cellular;may;tue;2;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1
19113;52;technician;married;professional.course;unknown;yes;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
19593;31;admin.;married;high.school;no;no;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
1838;32;admin.;single;university.degree;no;yes;yes;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
8509;39;services;married;high.school;unknown;yes;no;telephone;jun;wed;3;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
8071;33;technician;single;professional.course;no;no;no;telephone;jun;mon;4;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
31529;51;services;married;professional.course;unknown;no;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
7848;45;blue-collar;single;basic.9y;no;no;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
37085;45;admin.;married;university.degree;no;yes;no;telephone;jul;thu;3;999;0;nonexistent;-2.9;92.469;-33.6;0.969;5076.2
33050;29;student;single;unknown;no;no;no;telephone;may;mon;4;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
14172;28;admin.;married;university.degree;no;no;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
1384;42;services;married;high.school;unknown;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
5982;46;self-employed;single;high.school;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
15604;38;technician;married;professional.course;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
9029;51;unemployed;married;high.school;no;no;no;telephone;jun;thu;3;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
35624;30;services;single;high.school;no;no;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
34218;33;blue-collar;married;basic.9y;unknown;no;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
397;29;blue-collar;divorced;basic.4y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
33115;31;blue-collar;married;basic.6y;no;no;no;cellular;may;tue;3;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1
12875;28;services;married;high.school;no;no;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
38961;54;unemployed;married;high.school;no;yes;no;cellular;dec;wed;1;999;0;nonexistent;-3.0;92.713;-33.0;0.721;5023.5
18740;36;admin.;single;university.degree;no;yes;no;telephone;jul;thu;8;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
13077;25;blue-collar;single;basic.4y;no;no;no;telephone;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
36344;59;retired;divorced;university.degree;no;no;no;cellular;jun;tue;2;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2
40504;42;technician;married;university.degree;no;no;no;cellular;aug;fri;3;6;2;success;-1.7;94.027;-38.3;0.898;4991.6
32469;35;services;married;high.school;no;yes;no;cellular;may;fri;4;999;1;failure;-1.8;92.893;-46.2;1.313;5099.1
35429;38;technician;single;professional.course;no;no;no;cellular;may;mon;5;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
24436;46;admin.;married;high.school;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
13754;28;services;single;basic.6y;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
13808;49;management;divorced;university.degree;no;no;no;cellular;jul;thu;5;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
1813;39;technician;divorced;professional.course;no;no;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
1664;30;blue-collar;married;basic.9y;no;yes;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
13883;33;blue-collar;married;basic.9y;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
9636;34;admin.;married;high.school;no;yes;no;telephone;jun;mon;6;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
19118;38;admin.;divorced;university.degree;no;yes;no;cellular;aug;tue;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
25428;35;admin.;single;university.degree;no;no;no;cellular;nov;wed;5;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
26046;53;blue-collar;divorced;basic.6y;no;yes;no;telephone;nov;wed;3;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
10425;25;unemployed;single;high.school;unknown;yes;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
40284;50;housemaid;married;basic.4y;no;no;yes;cellular;jul;wed;1;4;1;success;-1.7;94.215;-40.3;0.896;4991.6
32923;56;blue-collar;married;basic.4y;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
32661;36;admin.;married;university.degree;no;no;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
39191;27;student;single;high.school;no;no;no;cellular;mar;fri;1;999;0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7
6868;27;admin.;married;university.degree;no;no;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
13065;27;self-employed;single;professional.course;no;yes;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
38099;32;technician;married;university.degree;no;no;no;cellular;sep;wed;3;999;0;nonexistent;-3.4;92.379;-29.8;0.768;5017.5
10411;35;admin.;single;high.school;no;no;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
28665;27;blue-collar;single;basic.4y;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1
8929;42;blue-collar;married;basic.4y;no;yes;no;telephone;jun;thu;2;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
12242;38;blue-collar;married;high.school;no;yes;no;telephone;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.966;5228.1
3796;32;technician;divorced;professional.course;no;yes;no;telephone;may;fri;17;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
11415;40;entrepreneur;divorced;university.degree;no;yes;yes;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
31619;35;services;single;high.school;no;no;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1
1520;40;admin.;married;high.school;unknown;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
8321;50;admin.;married;high.school;no;no;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
5138;33;admin.;married;unknown;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
2795;44;blue-collar;divorced;basic.4y;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
12040;34;blue-collar;married;basic.6y;no;no;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.947;5228.1
21502;36;admin.;married;university.degree;unknown;no;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
10243;34;entrepreneur;single;professional.course;no;yes;no;telephone;jun;mon;4;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
3398;49;admin.;married;high.school;unknown;no;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
9687;45;technician;married;high.school;no;yes;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
8501;34;entrepreneur;married;basic.4y;no;yes;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
22503;29;admin.;married;university.degree;no;yes;no;cellular;aug;fri;4;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
34055;42;blue-collar;married;basic.4y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
13950;33;blue-collar;single;basic.6y;unknown;yes;yes;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
677;56;management;married;university.degree;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
36658;49;admin.;divorced;high.school;no;yes;no;cellular;jun;fri;1;999;0;nonexistent;-2.9;92.963;-40.8;1.268;5076.2
11265;38;admin.;married;university.degree;no;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
16975;41;blue-collar;married;high.school;no;yes;yes;cellular;jul;thu;6;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
32947;30;technician;single;basic.9y;no;no;yes;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
2020;55;admin.;married;high.school;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
7436;40;technician;married;university.degree;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
41153;67;housemaid;divorced;professional.course;no;yes;no;cellular;nov;mon;2;5;5;success;-1.1;94.767;-50.8;1.039;4963.6
980;35;admin.;single;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
40818;23;student;single;university.degree;no;yes;no;cellular;sep;fri;2;999;4;failure;-1.1;94.199;-37.5;0.879;4963.6
10261;39;blue-collar;married;basic.6y;unknown;unknown;unknown;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
18314;39;technician;married;high.school;no;no;no;cellular;jul;wed;3;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
21793;51;retired;married;university.degree;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
19496;46;technician;single;professional.course;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
21830;33;admin.;married;university.degree;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
29403;60;retired;married;basic.6y;no;yes;yes;telephone;apr;mon;5;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
35072;33;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;fri;5;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1
28365;41;admin.;married;university.degree;unknown;yes;yes;telephone;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1
8101;41;technician;married;professional.course;unknown;yes;no;telephone;jun;mon;11;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
31535;34;technician;married;university.degree;no;yes;no;cellular;may;thu;4;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
20563;48;blue-collar;married;basic.4y;no;no;no;cellular;aug;tue;7;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
7019;31;admin.;married;university.degree;no;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
40146;35;admin.;married;university.degree;no;yes;no;cellular;jul;wed;2;999;1;failure;-1.7;94.215;-40.3;0.84;4991.6
21921;35;management;married;university.degree;no;unknown;unknown;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
35604;49;retired;married;high.school;no;no;no;cellular;may;mon;3;999;1;failure;-1.8;92.893;-46.2;1.244;5099.1
40210;23;student;single;unknown;no;no;no;cellular;jul;tue;2;16;1;success;-1.7;94.215;-40.3;0.876;4991.6
39633;34;technician;married;unknown;no;yes;no;telephone;may;tue;3;999;0;nonexistent;-1.8;93.876;-40.0;0.682;5008.7
32467;28;services;married;high.school;no;yes;no;cellular;may;fri;4;999;0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1
14053;29;blue-collar;married;basic.9y;no;yes;yes;telephone;jul;fri;7;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
31693;38;technician;married;university.degree;no;unknown;unknown;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1
26425;50;admin.;single;university.degree;no;yes;no;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
25643;36;management;married;university.degree;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
36279;44;housemaid;married;university.degree;no;no;no;cellular;jun;mon;1;999;1;failure;-2.9;92.963;-40.8;1.266;5076.2
14145;31;housemaid;married;high.school;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
12889;40;technician;divorced;professional.course;no;yes;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
26723;50;blue-collar;married;professional.course;no;yes;no;telephone;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
34675;40;admin.;divorced;basic.9y;no;yes;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
14449;51;retired;married;university.degree;unknown;no;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
27289;41;housemaid;married;high.school;no;yes;no;telephone;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
31789;31;blue-collar;single;high.school;no;yes;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
40022;37;admin.;single;university.degree;no;yes;no;cellular;jul;fri;2;4;3;success;-1.7;94.215;-40.3;0.79;4991.6
4858;47;admin.;married;university.degree;no;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
4193;29;blue-collar;single;professional.course;no;yes;no;telephone;may;mon;7;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
7896;48;housemaid;married;basic.6y;unknown;yes;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
33311;28;blue-collar;married;basic.4y;no;no;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1
24861;46;blue-collar;married;basic.9y;no;yes;no;cellular;nov;tue;1;999;1;failure;-0.1;93.2;-42.0;4.153;5195.8
26191;29;unemployed;married;basic.4y;unknown;no;no;cellular;nov;thu;6;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
27847;50;admin.;divorced;university.degree;no;yes;no;cellular;mar;tue;1;999;0;nonexistent;-1.8;92.843;-50.0;1.614;5099.1
412;30;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
5921;32;management;married;university.degree;no;yes;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
4783;43;blue-collar;single;professional.course;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
15167;50;blue-collar;single;basic.4y;unknown;yes;no;telephone;jul;thu;7;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
39129;59;management;married;university.degree;no;yes;no;cellular;dec;thu;3;6;1;success;-3.0;92.713;-33.0;0.7;5023.5
30415;27;student;single;unknown;unknown;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
25012;34;services;married;high.school;no;yes;no;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42.0;4.153;5195.8
27619;51;technician;married;professional.course;unknown;no;no;cellular;nov;fri;2;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8
7583;40;admin.;married;professional.course;no;no;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
434;51;services;married;unknown;unknown;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
430;43;self-employed;divorced;university.degree;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
10842;45;blue-collar;married;unknown;unknown;no;no;telephone;jun;wed;11;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
6879;26;admin.;single;high.school;no;no;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
27665;55;management;married;basic.9y;no;no;no;cellular;nov;fri;2;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8
36418;24;unknown;single;university.degree;no;yes;yes;cellular;jun;tue;1;999;2;failure;-2.9;92.963;-40.8;1.262;5076.2
